Date,value
2024-10-25,53.41645812988281
2024-10-28,54.56019592285156
2024-10-29,54.34695816040039
2024-10-30,54.76374053955078
2024-10-31,53.95924758911133
2024-11-01,53.45523071289063
2024-11-04,53.48431015014648
2024-11-05,54.49234771728516
2024-11-06,58.79590225219727
2024-11-07,57.64247512817383
2024-11-08,58.03987884521485
2024-11-11,59.076995849609375
2024-11-12,58.33065414428711
2024-11-13,57.89448165893555
2024-11-14,57.49708557128906
2024-11-15,57.36138534545898
2024-11-18,57.235382080078125
2024-11-19,57.37107849121094
2024-11-20,57.16753768920898
2024-11-21,57.99140930175781
2024-11-22,58.921913146972656
2024-11-25,59.774864196777344
2024-11-26,59.30961608886719
2024-11-27,59.319313049316406
2024-11-29,59.13514709472656
2024-12-02,58.79590225219727
2024-12-03,58.34034729003906
2024-12-04,58.68928527832031
2024-12-05,58.25310897827149
2024-12-06,58.38881301879883
2024-12-09,57.94294357299805
2024-12-10,57.57462310791016
2024-12-11,57.904178619384766
2024-12-12,57.53585433959961
2024-12-13,57.3516960144043
2024-12-16,57.778167724609375
2024-12-17,56.68289566040039
2024-12-18,53.90109252929688
2024-12-19,53.53276824951172
2024-12-20,54.1240234375
2024-12-23,54.12598037719727
2024-12-24,54.62515640258789
2024-12-26,54.889427185058594
2024-12-27,54.11619567871094
2024-12-30,53.94001388549805
2024-12-31,54.15534973144531
2025-01-02,53.67575073242188
2025-01-03,54.2825813293457
2025-01-06,53.8029899597168
2025-01-07,53.23530197143555
2025-01-08,53.0982780456543
2025-01-10,51.44415664672852
2025-01-13,51.82587432861328
2025-01-14,53.10806274414063
2025-01-15,54.057464599609375
2025-01-16,54.38046646118164
2025-01-17,54.57621383666992
2025-01-21,55.30050659179688
2025-01-22,54.52727890014648
2025-01-23,54.54685592651367
2025-01-24,54.79154586791992
2025-01-27,55.54520034790039
2025-01-28,55.40817260742188
2025-01-29,55.01666259765625
2025-01-30,55.61371612548828
2025-01-31,55.38859558105469
2025-02-03,54.771968841552734
2025-02-04,55.4179573059082
2025-02-05,55.91713333129883
2025-02-06,56.34779357910156
2025-02-07,55.81925582885742
2025-02-10,55.339656829833984
2025-02-11,55.77031707763672
2025-02-12,54.80133819580078
2025-02-13,55.56477355957031
2025-02-14,55.72138214111328
2025-02-18,55.8486213684082
2025-02-19,55.466896057128906
2025-02-20,54.771968841552734
2025-02-21,53.6855354309082
2025-02-24,53.55829620361328
2025-02-25,53.97917175292969
2025-02-26,53.988956451416016
2025-02-27,53.988956451416016
2025-02-28,54.78175735473633
2025-03-03,54.17491912841797
2025-03-04,52.82421875
2025-03-05,53.07870101928711
2025-03-06,52.31525802612305
2025-03-07,52.53058624267578
2025-03-10,51.04286193847656
2025-03-11,50.71007537841797
2025-03-12,50.88625717163086
2025-03-13,50.201114654541016
2025-03-14,51.45394134521485
2025-03-17,51.91396713256836
2025-03-18,51.75735855102539
2025-03-19,52.14886474609375
2025-03-20,52.011837005615234
2025-03-21,51.737789154052734
2025-03-24,52.99920272827149
2025-03-25,52.79305648803711
2025-03-26,52.76360321044922
2025-03-27,52.49856185913086
2025-03-28,51.57581329345703
2025-03-31,51.97828674316406
2025-04-01,52.22369766235352
2025-04-02,52.753787994384766
2025-04-03,49.28856658935547
2025-04-04,47.18784332275391
2025-04-07,46.20619201660156
2025-04-08,45.22454071044922
2025-04-09,48.4149055480957
2025-04-10,46.16692733764648
2025-04-11,46.37307357788086
2025-04-14,47.28600692749024
2025-04-15,47.600135803222656
2025-04-16,47.43325424194336
2025-04-17,47.81609725952149
2025-04-21,47.0013313293457
2025-04-22,48.346187591552734
2025-04-23,48.85664749145508
2025-04-24,49.39654922485352
2025-04-25,49.23948669433594
2025-04-28,49.5928840637207
2025-04-29,49.92664337158203
2025-04-30,49.63214492797852
2025-05-01,49.91682052612305
2025-05-02,51.1242561340332
2025-05-05,50.84939193725586
2025-05-06,50.52545166015625
2025-05-07,50.52545166015625
2025-05-08,51.16352081298828
2025-05-09,51.1242561340332
2025-05-12,52.812686920166016
2025-05-13,52.9697494506836
2025-05-14,52.54764175415039
2025-05-15,52.85195541381836
2025-05-16,53.1562614440918
2025-05-19,52.87158966064453
2025-05-20,52.54764175415039
2025-05-21,50.99663925170898
2025-05-22,50.77085876464844
2025-05-23,50.5647087097168
2025-05-27,51.91938781738281
2025-05-28,51.29113006591797
2025-05-29,51.73287582397461
2025-05-30,51.438385009765625
2025-06-02,51.232234954833984
2025-06-03,51.67397689819336
2025-06-04,51.27149963378906
2025-06-05,51.222415924072266
2025-06-06,52.09608840942383
2025-06-09,52.39057922363281
2025-06-10,52.80287170410156
2025-06-11,52.59672927856445
2025-06-12,52.54764175415039
2025-06-13,51.438385009765625
2025-06-16,51.65434265136719
2025-06-17,51.18315124511719
2025-06-18,51.68379592895508
2025-06-20,51.75251007080078
2025-06-23,52.845176696777344
2025-06-24,53.29962921142578
2025-06-25,52.529029846191406
2025-06-26,53.61577224731445
2025-06-27,53.72444534301758
2025-06-30,53.63553237915039
2025-07-01,54.504920959472656
2025-07-02,55.18660354614258
2025-07-03,55.52250671386719
2025-07-07,54.79142379760742
2025-07-08,55.02853393554688
2025-07-09,55.02853393554688
2025-07-10,55.4434700012207
2025-07-11,54.9791374206543
2025-07-14,55.72997283935547
2025-07-15,54.21842193603516
2025-07-16,54.73215103149414
2025-07-17,55.245880126953125
2025-07-18,54.92973709106445
2025-07-21,54.90998077392578
2025-07-22,55.51262283325195
2025-07-23,55.73984909057617
2025-07-24,54.87046051025391
2025-07-25,54.9791374206543
2025-07-28,54.76178741455078
2025-07-29,54.8309440612793
2025-07-30,54.080108642578125
2025-07-31,53.71456527709961
2025-08-01,53.042762756347656
2025-08-04,53.8331184387207
2025-08-05,54.26781463623047
2025-08-06,54.12950134277344
2025-08-07,53.793601989746094
2025-08-08,53.93191146850586
2025-08-11,53.94179153442383
2025-08-12,55.70033645629883
2025-08-13,56.66852188110352
2025-08-14,56.06587600708008
2025-08-15,55.56202697753906
2025-08-18,55.47311019897461
2025-08-19,55.897926330566406
2025-08-20,55.88804626464844
2025-08-21,55.65093994140625
2025-08-22,57.942970275878906
2025-08-25,57.547794342041016
2025-08-26,57.89357376098633
2025-08-27,58.29862976074219
2025-08-28,58.14055633544922
2025-08-29,58.18996047973633
2025-09-02,57.51815414428711
2025-09-03,57.73550033569336
2025-09-04,58.614776611328125
2025-09-05,58.52585983276367
2025-09-08,58.45669937133789
2025-09-09,57.92321014404297
2025-09-10,57.913333892822266
2025-09-11,58.65428924560547
2025-09-12,58.328269958496094
2025-09-15,57.913333892822266
2025-09-16,57.39959716796875
2025-09-17,57.616947174072266
2025-09-18,58.93091583251953
2025-09-19,58.19983673095703
2025-09-22,57.89934539794922
2025-09-23,57.78989791870117
2025-09-24,57.39189147949219
2025-09-25,57.09339141845703
2025-09-26,57.531192779541016
2025-09-29,57.17298889160156
2025-09-30,57.043643951416016
2025-10-01,56.874488830566406
2025-10-02,56.69538879394531
2025-10-03,56.99388885498047
2025-10-06,56.70534133911133
2025-10-07,56.29738998413086
2025-10-08,56.2177848815918
2025-10-09,55.79988479614258
2025-10-10,54.38697814941406
2025-10-13,55.212833404541016
2025-10-14,56.37698745727539
2025-10-15,56.20783996582031
2025-10-16,54.307376861572266
2025-10-17,54.85462951660156
2025-10-20,55.5710334777832
2025-10-21,55.73023223876953
2025-10-22,55.7501335144043
2025-10-23,55.68048477172852
2025-10-24,56.277488708496094
2025-10-27,56.24763488769531
2025-10-28,55.85958480834961
2025-10-29,54.556129455566406
2025-10-30,54.63572692871094
2025-10-31,54.43672561645508
2025-11-03,54.506378173828125
2025-11-04,54.54617691040039
2025-11-05,55.06357955932617
2025-11-06,54.66557693481445
2025-11-07,55.52128219604492
2025-11-10,55.80983352661133
2025-11-11,56.158084869384766
2025-11-12,55.99888229370117
2025-11-13,55.41183090209961
2025-11-14,55.650634765625
2025-11-17,54.02877426147461
2025-11-18,54.39692687988281
2025-11-19,54.37702941894531
2025-11-20,54.02877426147461
2025-11-21,55.48147964477539
2025-11-24,55.54118347167969
2025-11-25,56.864540100097656
2025-11-26,56.874488830566406
2025-11-28,56.74513626098633
2025-12-01,56.635684967041016
2025-12-02,56.45658874511719
2025-12-03,57.14314270019531
2025-12-04,57.03369140625
2025-12-05,56.94414138793945
2025-12-08,56.83469009399414
2025-12-09,57.09339141845703
2025-12-10,58.27744674682617
2025-12-11,58.635650634765625
2025-12-12,58.53615188598633
2025-12-15,58.695350646972656
2025-12-16,58.54609680175781
2025-12-17,58.67544937133789
2025-12-18,58.84460067749024
2025-12-19,58.56599807739258
2025-12-22,58.77000045776367
2025-12-23,58.470001220703125
2025-12-24,58.72999954223633
2025-12-26,58.59999847412109
2025-12-29,58.34000015258789
2025-12-30,58.02999877929688
2025-12-31,57.5099983215332
2026-01-02,57.66999816894531
2026-01-05,58.52999877929688
2026-01-06,58.970001220703125
2026-01-07,58.619998931884766
2026-01-08,59.459999084472656
2026-01-09,59.34000015258789
2026-01-12,59.060001373291016
2026-01-13,58.5099983215332
2026-01-14,58.95000076293945
2026-01-15,59.900001525878906
2026-01-16,59.9900016784668
2026-01-20,58.970001220703125
2026-01-21,60.54999923706055
2026-01-22,60.54999923706055
2026-01-23,59.16999816894531
2026-01-26,59.34999847412109
2026-01-27,59.18999862670898
2026-01-28,58.900001525878906
2026-01-29,59.7599983215332
2026-01-30,59.65999984741211
2026-02-02,60.0099983215332
2026-02-03,59.81999969482422
2026-02-04,60.70000076293945
2026-02-05,60.79999923706055
2026-02-06,61.810001373291016
2026-02-09,61.56999969482422
2026-02-10,61.56999969482422
2026-02-11,60.75
2026-02-12,60.060001373291016
2026-02-13,60.52000045776367
2026-02-17,60.869998931884766
2026-02-18,60.65999984741211
2026-02-19,60.4900016784668
2026-02-20,60.7400016784668
2026-02-23,60.65499877929688
2026-02-24,59.400001525878906
2026-02-25,60.220001220703125
2026-02-26,60.83000183105469
2026-02-27,59.09000015258789
2026-03-02,58.81999969482422
2026-03-03,59.52000045776367
2026-03-04,59.90999984741211
2026-03-05,59.209999084472656
2026-03-06,58.09000015258789
2026-03-09,57.80780029296875
2026-03-10,57.54999923706055
2026-03-11,57.09000015258789
2026-03-12,56.369998931884766
2026-03-13,56.380001068115234
2026-03-16,56.72999954223633
2026-03-17,56.959999084472656
2026-03-18,56.540000915527344
2026-03-19,56.470001220703125
2026-03-20,55.869998931884766
2026-03-23,56.25
2026-03-24,56.650001525878906
2026-03-25,56.61000061035156
2026-03-26,56.619998931884766
2026-03-27,55.529998779296875
2026-03-30,55.790000915527344
